order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
22:05:13,-0.97852,51.45384,,3.00063E+12,4,0,166
23:07:50,-0.973741,51.456816,,3.00063E+12,4,0,74
8:03:05,-0.944189,51.456385,,3.00062E+12,9,0,
7:58:47,-0.970882,51.448823,417,3.00062E+12,4,1,137
8:44:03,-0.999031,51.447941,,3.00062E+12,4,0,141
3:07:33,-0.9355,51.450279,,3.00062E+12,4,0,226
8:19:48,-1.005047,51.452372,,3.00062E+12,9,0,
13:54:26,-0.956332,51.45966,,3.00062E+12,9,0,
17:47:44,-0.943463,51.442078,593,3.00062E+12,4,1,57
3:39:35,-0.934814,51.448688,,3.00062E+12,9,0,
8:31:33,-0.967842,51.440636,,3.00062E+12,9,0,
22:14:23,-0.955414,51.442887,358,3.00063E+12,4,1,32
12:57:31,-0.962952,51.449927,,3.00062E+12,9,0,
2:08:29,-0.922281,51.440545,,3.00062E+12,4,0,43
9:23:35,-0.981215,51.454197,,3.00062E+12,9,0,
14:02:28,-0.976913,51.432147,,3.00062E+12,4,0,126
14:33:22,-0.892717,51.435484,,3.00062E+12,9,0,
17:35:24,-0.956365,51.443081,,3.00062E+12,4,0,75
14:35:51,-1.007079,51.440086,,3.00062E+12,4,0,190
9:07:58,-0.99039,51.451996,,3.00062E+12,4,0,43
17:34:26,-0.976893,51.462923,,3.00062E+12,9,0,
23:30:31,-0.956369,51.439681,,3.00063E+12,4,0,123
22:44:59,-0.968289,51.452884,238,3.00063E+12,4,1,68
22:13:53,-0.955414,51.442887,418,3.00063E+12,4,1,27
22:52:05,-0.922706,51.442094,,3.00063E+12,9,0,
22:20:36,-0.969579,51.457337,,3.00063E+12,4,0,66
9:26:23,-0.977758,51.478006,,3.00062E+12,9,0,
7:58:42,-0.972883,51.452491,,3.00062E+12,9,0,
11:29:54,-0.973398,51.458384,177,3.00062E+12,4,1,78
8:40:27,-0.967842,51.440636,,3.00062E+12,4,0,76
12:15:11,-0.968292,51.400069,,3.00062E+12,9,0,
7:57:21,-0.952735,51.443358,,3.00062E+12,4,0,118
14:10:30,-0.983631,51.450286,235,3.00062E+12,4,1,1183
14:12:27,-0.987042,51.470664,,3.00062E+12,4,0,6
8:44:25,-0.96339,51.464953,,3.00062E+12,4,0,5
13:56:08,-0.961111,51.444006,,3.00062E+12,4,0,159
8:09:23,-0.975428,51.455443,,3.00062E+12,4,0,52
9:17:45,-0.960342,51.453747,,3.00062E+12,9,0,
8:53:31,-0.978916,51.456173,647,3.00062E+12,4,1,246
3:45:49,-0.934745,51.448603,,3.00062E+12,4,0,101
17:21:49,-0.967516,51.450484,,3.00062E+12,4,0,80
17:43:10,-0.96947,51.46079,,3.00062E+12,9,0,
0:11:45,-0.951988,51.419136,,3.00062E+12,9,0,
9:07:52,-0.971953,51.462052,,3.00062E+12,4,0,143
22:51:03,-0.935133,51.449083,,3.00063E+12,9,0,
23:26:28,-0.957314,51.463799,,3.00063E+12,9,0,
23:00:59,-0.979221,51.451565,,3.00063E+12,9,0,
22:56:10,-0.947831,51.449718,,3.00063E+12,4,0,70
7:56:21,-0.958933,51.459338,,3.00062E+12,9,0,
8:52:50,-0.933755,51.446834,,3.00062E+12,4,0,38
0:25:08,-0.971995,51.457894,599,3.00062E+12,4,1,47
8:36:41,-0.96306,51.44417,,3.00062E+12,9,0,
8:36:48,-0.96784,51.440614,,3.00062E+12,9,0,
9:19:28,-0.965819,51.477824,1018,3.00062E+12,4,1,154
14:49:56,-0.959613,51.459486,,3.00062E+12,4,0,137
7:43:53,-0.970882,51.448823,418,3.00062E+12,4,1,422
8:45:47,-0.933755,51.446834,,3.00062E+12,4,0,82
17:40:20,-0.957358,51.440691,,3.00062E+12,4,0,28
2:09:26,-0.922281,51.440545,,3.00062E+12,9,0,
12:51:31,-0.962942,51.449918,,3.00062E+12,4,0,11
8:34:33,-0.963549,51.464912,,3.00062E+12,4,0,18
15:19:03,-0.93809,51.449505,478,3.00062E+12,4,1,88
5:54:39,-0.963317,51.464852,,3.00062E+12,4,0,9
14:19:18,-1.052856,51.440329,,3.00062E+12,9,0,
23:55:43,-0.968669,51.453767,,3.00063E+12,9,0,
23:24:41,-0.969207,51.453203,,3.00063E+12,9,0,
22:55:51,-0.962685,51.434058,,3.00063E+12,4,0,27
23:45:40,-0.948608,51.440265,,3.00063E+12,9,0,
22:39:32,-0.968325,51.452934,356,3.00063E+12,4,1,304
22:56:16,-0.922706,51.442094,,3.00063E+12,4,0,7
4:42:12,-0.967436,51.417192,238,3.00062E+12,4,1,793
1:19:57,-0.948367,51.433487,299,3.00062E+12,4,1,61
8:55:44,-0.933755,51.446834,,3.00062E+12,4,0,53
12:04:24,-0.95883,51.456441,,3.00062E+12,4,0,12
7:46:07,-0.951198,51.439541,,3.00062E+12,4,0,59
17:29:26,-0.956845,51.440416,,3.00062E+12,9,0,
12:42:35,-0.948725,51.449024,,3.00062E+12,4,0,111
8:27:57,-0.979115,51.46098,,3.00062E+12,9,0,
8:43:01,-0.98769,51.451362,,3.00062E+12,4,0,78
8:45:32,-0.976474,51.463692,,3.00062E+12,4,0,111
14:08:53,-0.963938,51.450598,,3.00062E+12,4,0,49
9:28:40,-0.969046,51.451301,898,3.00062E+12,4,1,541
19:45:06,-0.956795,51.457413,237,3.00063E+12,4,1,34
21:40:57,-0.947595,51.444214,,3.00063E+12,4,0,12
8:52:47,-0.978916,51.456173,659,3.00062E+12,4,1,34
21:32:50,-0.94998,51.447038,,3.00063E+12,9,0,
18:38:44,-0.995497,51.450202,,3.00063E+12,9,0,
18:43:42,-0.972293,51.445343,,3.00063E+12,4,0,278
9:22:09,-0.975366,51.462388,,3.00062E+12,9,0,
22:38:30,-0.962832,51.449652,,3.00063E+12,4,0,180
23:49:54,-0.963063,51.449616,,3.00063E+12,9,0,
22:56:15,-0.947831,51.449718,,3.00063E+12,4,0,134
23:49:53,-0.960388,51.4518,,3.00063E+12,9,0,
21:38:10,-0.994517,51.45756,178,3.00063E+12,4,1,638
15:28:49,-0.959477,51.451644,476,3.00062E+12,4,1,616
7:40:57,-0.979756,51.485038,,3.00062E+12,9,0,
7:49:37,-0.951197,51.439491,,3.00062E+12,4,0,80
8:49:37,-0.933755,51.446834,597,3.00062E+12,4,1,86
8:58:10,-0.99039,51.451996,,3.00062E+12,9,0,
8:07:19,-0.944189,51.456385,,3.00062E+12,4,0,202
11:46:46,-0.978448,51.417623,,3.00062E+12,4,0,219
8:36:36,-0.989785,51.449088,,3.00062E+12,4,0,14
8:55:56,-0.971878,51.462048,,3.00062E+12,9,0,
18:44:33,-0.995497,51.450202,1017,3.00063E+12,4,1,269
18:52:17,-0.955731,51.437145,,3.00063E+12,4,0,100
17:33:35,-0.956845,51.440416,,3.00062E+12,4,0,7
13:53:10,-0.945033,51.444909,1179,3.00062E+12,4,1,175
11:54:08,-0.979441,51.450234,898,3.00062E+12,4,1,112
16:46:23,-0.991947,51.421997,,3.00062E+12,9,0,
9:32:00,-0.963386,51.479382,,3.00062E+12,4,0,98
23:27:19,-0.976762,51.4696,,3.00063E+12,4,0,171
23:30:58,-0.957314,51.463799,,3.00063E+12,4,0,43
23:50:17,-0.945348,51.427105,,3.00063E+12,4,0,6
23:44:33,-0.967516,51.450484,585,3.00063E+12,4,1,597
8:11:41,-0.995782,51.458201,,3.00062E+12,9,0,
9:24:18,-0.956025,51.447573,,3.00062E+12,4,0,20
0:00:58,-0.972874,51.456669,,3.00062E+12,9,0,
9:19:08,-0.945561,51.451005,,3.00062E+12,9,0,
12:26:57,-0.974399,51.453748,,3.00062E+12,4,0,131
8:36:09,-0.967842,51.440636,,3.00062E+12,9,0,
14:27:38,-1.006538,51.440401,,3.00062E+12,4,0,208
18:20:23,-0.990871,51.425701,793,3.00062E+12,4,1,38
18:12:16,-0.990871,51.425701,,3.00062E+12,9,0,
23:47:23,-0.961403,51.453304,938,3.00063E+12,4,1,93
23:37:33,-0.944087,51.442425,,3.00063E+12,9,0,
22:59:44,-0.965303,51.454777,,3.00063E+12,9,0,
22:33:24,-0.947831,51.449718,,3.00063E+12,4,0,16
22:46:16,-0.95363,51.43757,,3.00063E+12,4,0,74
1:12:53,-0.911721,51.439773,118,3.00062E+12,4,1,15
14:40:20,-0.969094,51.455052,,3.00062E+12,4,0,57
13:59:05,-0.961157,51.444015,,3.00062E+12,4,0,142
8:47:06,-0.969688,51.464599,,3.00062E+12,4,0,182
17:33:47,-0.95026,51.44774,,3.00062E+12,9,0,
23:29:45,-0.940447,51.455144,,3.00063E+12,4,0,54
22:55:02,-0.935294,51.449074,615,3.00063E+12,4,1,208
23:08:26,-0.950032,51.418455,,3.00063E+12,4,0,94
0:01:50,-0.947949,51.450688,,3.00062E+12,9,0,
8:35:18,-0.959071,51.456109,,3.00062E+12,9,0,
17:14:57,-0.968179,51.420983,239,3.00062E+12,4,1,149
17:53:01,-0.943463,51.442078,631,3.00062E+12,4,1,234
8:42:15,-1.04455,51.461119,,3.00062E+12,9,0,
5:15:22,-0.948866,51.453614,,3.00062E+12,4,0,250
12:23:16,-0.992739,51.427545,,3.00062E+12,4,0,50
12:32:40,-0.953185,51.447605,958,3.00062E+12,4,1,80
12:17:33,-0.992739,51.427545,,3.00062E+12,4,0,174
21:31:19,-0.994517,51.45756,119,3.00063E+12,4,1,99
8:32:13,-0.979115,51.46098,,3.00062E+12,4,0,57
9:28:19,-0.981184,51.452656,959,3.00062E+12,4,1,32
16:21:18,-0.936619,51.446038,,3.00062E+12,4,0,71
17:53:20,-0.924714,51.426026,,3.00062E+12,4,0,210
11:50:06,-0.979441,51.450234,,3.00062E+12,4,0,114
22:50:54,-0.953395,51.454737,,3.00063E+12,9,0,
23:28:58,-0.940447,51.455144,,3.00063E+12,4,0,10
23:34:36,-0.976762,51.4696,,3.00063E+12,9,0,
22:52:11,-0.953395,51.454737,,3.00063E+12,4,0,83
23:08:18,-0.959885,51.449395,,3.00063E+12,4,0,84
9:10:43,-0.994204,51.4511,658,3.00062E+12,4,1,620
11:43:58,-0.994624,51.456667,297,3.00062E+12,4,1,746
15:49:53,-0.966195,51.444779,,3.00062E+12,9,0,
17:15:06,-0.970993,51.464916,479,3.00062E+12,4,1,100
17:48:45,-0.924714,51.426026,,3.00062E+12,9,0,
8:32:24,-0.989785,51.449088,,3.00062E+12,9,0,
9:26:32,-0.975366,51.462388,,3.00062E+12,9,0,
23:03:53,-0.965303,51.454777,,3.00063E+12,4,0,39
23:06:02,-0.933755,51.446834,,3.00063E+12,4,0,52
8:18:55,-0.942759,51.455432,899,3.00062E+12,4,1,762
22:55:11,-0.935133,51.449083,177,3.00063E+12,4,1,227
8:39:29,-0.98978,51.449051,,3.00062E+12,4,0,25
12:55:55,-0.962915,51.449947,1078,3.00062E+12,4,1,81
2:59:08,-0.951096,51.448692,,3.00062E+12,9,0,
8:45:01,-0.96339,51.464953,,3.00062E+12,4,0,7
8:10:50,-0.944189,51.456385,,3.00062E+12,4,0,16
9:15:08,-0.973754,51.454021,717,3.00062E+12,4,1,34
3:03:31,-0.95053,51.450897,,3.00062E+12,9,0,
9:30:21,-0.956836,51.465647,,3.00062E+12,9,0,
21:47:10,-0.969641,51.457427,,3.00063E+12,4,0,52
14:09:32,-0.97759,51.417407,,3.00062E+12,4,0,109
17:19:33,-0.968179,51.420983,,3.00062E+12,4,0,141
13:06:52,-0.979216,51.463477,,3.00062E+12,9,0,
8:11:29,-0.944189,51.456385,,3.00062E+12,4,0,13
3:11:33,-0.93372,51.449344,,3.00062E+12,9,0,
22:32:17,-0.947831,51.449718,,3.00063E+12,4,0,12
22:10:06,-0.955414,51.442887,418,3.00063E+12,4,1,431
9:10:21,-0.99039,51.451996,,3.00062E+12,4,0,48
13:04:32,-0.97201,51.452102,,3.00062E+12,4,0,75
8:10:43,-0.975741,51.456827,,3.00062E+12,9,0,
13:21:19,-0.955561,51.437595,177,3.00062E+12,4,1,59
9:19:24,-0.973398,51.458384,,3.00062E+12,4,0,69
18:22:13,-0.999915,51.453607,119,3.00062E+12,4,1,756
14:01:05,-0.944199,51.445296,,3.00062E+12,9,0,
7:58:51,-0.944189,51.456385,,3.00062E+12,9,0,
20:21:42,-0.949859,51.448974,,3.00063E+12,9,0,
9:23:39,-0.955919,51.450956,,3.00062E+12,4,0,129
23:29:02,-0.969429,51.455385,993,3.00063E+12,4,1,221
22:37:21,-0.95363,51.43757,,3.00063E+12,4,0,102
23:52:31,-0.962315,51.432108,,3.00063E+12,4,0,109
23:22:38,-0.96442,51.445581,,3.00063E+12,9,0,
22:14:46,-0.971296,51.458115,60,3.00059E+12,4,1,368
15:50:58,-0.931751,51.447454,,3.00059E+12,4,0,50
15:59:06,-0.933288,51.446798,479,3.00059E+12,4,1,27
21:05:37,-0.978021,51.454428,,3.00059E+12,9,0,
16:47:24,-0.957017,51.446902,,3.00059E+12,4,0,76
18:24:29,-0.959624,51.44303,,3.00059E+12,9,0,
21:18:35,-0.972046,51.457948,,3.00059E+12,4,0,153
22:35:05,-0.96791,51.451599,,3.00059E+12,4,0,120
22:46:03,-0.967764,51.456361,538,3.00059E+12,4,1,113
18:40:04,-0.949063,51.450441,659,3.00059E+12,4,1,17
21:12:25,-0.924305,51.436378,,3.00059E+12,9,0,
22:19:59,-1.018474,51.451805,,3.00059E+12,4,0,94
18:09:52,-0.974901,51.415054,,3.00059E+12,9,0,
5:46:02,-0.948303,51.426169,,3.00059E+12,4,0,109
21:29:53,-0.924026,51.436252,,3.00059E+12,4,0,30
21:12:55,-0.924305,51.436378,,3.00059E+12,9,0,
18:24:57,-0.959624,51.44303,,3.00059E+12,9,0,
21:41:22,-0.924026,51.436252,,3.00059E+12,4,0,111
13:39:32,-0.95727,51.454066,178,3.00059E+12,4,1,159
12:34:30,-0.9776,51.449885,177,3.00059E+12,4,1,134
17:54:08,-0.936093,51.450154,,3.00059E+12,4,0,98
16:45:23,-0.889062,51.437305,,3.00059E+12,9,0,
13:47:46,-0.968029,51.452424,60,3.00059E+12,4,1,56
18:37:37,-0.949063,51.450441,539,3.00059E+12,4,1,137
6:38:02,-0.974776,51.470105,,3.00059E+12,9,0,
18:24:38,-0.959624,51.44303,,3.00059E+12,9,0,
8:03:27,-0.962944,51.452678,,3.00059E+12,4,0,6
22:57:48,-0.972046,51.457948,479,3.00059E+12,4,1,74
8:31:41,-0.968147,51.450437,958,3.00059E+12,4,1,90
21:12:16,-0.924305,51.436378,,3.00059E+12,9,0,
8:56:07,-0.95558,51.453493,,3.00059E+12,4,0,66
21:23:19,-0.971872,51.456753,,3.00059E+12,4,0,14
21:13:27,-0.97823,51.454575,,3.00059E+12,9,0,
17:38:26,-0.966817,51.453053,718,3.00059E+12,4,1,24
17:00:02,-0.953481,51.416397,119,3.00059E+12,4,1,970
18:24:19,-0.959624,51.44303,,3.00059E+12,9,0,
23:46:33,-0.976327,51.455497,,3.00059E+12,4,0,10
21:12:07,-0.924305,51.436378,,3.00059E+12,9,0,
8:58:08,-0.970612,51.421291,898,3.00059E+12,4,1,199
21:55:57,-0.946358,51.439779,,3.00059E+12,4,0,36
21:44:26,-0.934302,51.440364,,3.00059E+12,4,0,79
8:57:40,-0.897665,51.427243,,3.00059E+12,4,0,106
23:22:59,-0.978756,51.464042,118,3.00059E+12,4,1,58
18:25:07,-0.959624,51.44303,,3.00059E+12,9,0,
5:41:13,-0.947645,51.425965,778,3.00059E+12,4,1,51
17:48:54,-0.974901,51.415054,,3.00059E+12,9,0,
17:48:08,-0.956217,51.45347,,3.00059E+12,4,0,48
19:25:07,-0.924773,51.428314,598,3.00059E+12,4,1,19
8:17:56,-0.955637,51.470372,,3.00059E+12,4,0,7
8:33:27,-0.968147,51.450437,537,3.00059E+12,4,1,101
21:39:45,-0.924305,51.436378,,3.00059E+12,4,0,105
6:46:17,-0.950346,51.433444,658,3.00059E+12,4,1,47
8:45:35,-0.976988,51.478728,,3.00059E+12,4,0,155
19:26:41,-0.924773,51.428314,538,3.00059E+12,4,1,119
20:56:05,-0.974736,51.454823,,3.00059E+12,4,0,100
8:31:23,-0.963996,51.448811,958,3.00059E+12,4,1,63
21:34:44,-0.924026,51.436252,,3.00059E+12,4,0,119
19:20:37,-0.924617,51.428833,598,3.00059E+12,4,1,46
8:18:41,-0.969119,51.455001,,3.00059E+12,4,0,70
17:39:31,-0.966821,51.45304,657,3.00059E+12,4,1,122
8:37:27,-0.963121,51.454161,239,3.00059E+12,4,1,97
15:00:33,-0.970883,51.455758,299,3.00059E+12,4,1,100
23:06:27,-0.94698,51.444158,716,3.00059E+12,4,1,28
22:10:30,-0.95122,51.418389,,3.00059E+12,9,0,
19:30:44,-0.947162,51.442334,,3.00059E+12,4,0,149
20:52:05,-0.947531,51.440171,,3.00059E+12,9,0,
5:42:23,-0.947645,51.425965,,3.00059E+12,4,0,201
21:19:23,-0.924026,51.436252,,3.00059E+12,4,0,185
8:28:27,-0.962815,51.449031,,3.00059E+12,4,0,158
21:28:18,-0.91304,51.465988,,3.00059E+12,9,0,
10:28:54,-0.977636,51.43059,119,3.00059E+12,4,1,149
9:01:59,-0.897665,51.427243,,3.00059E+12,4,0,147
21:15:11,-0.924026,51.436252,,3.00059E+12,9,0,
8:39:18,-0.949811,51.45616,60,3.00059E+12,4,1,24
18:07:52,-0.979317,51.453098,293,3.00059E+12,4,1,63
13:49:17,-0.968029,51.452424,358,3.00059E+12,4,1,15
18:23:49,-0.959624,51.44303,,3.00059E+12,9,0,
21:36:59,-0.969208,51.453203,475,3.00059E+12,4,1,409
19:00:16,-0.951138,51.452514,478,3.00059E+12,4,1,64
19:22:00,-0.924347,51.428423,60,3.00059E+12,4,1,152
14:54:38,-0.975163,51.455326,,3.00059E+12,4,0,90
8:38:51,-0.968147,51.450437,417,3.00059E+12,4,1,52
8:26:01,-0.962741,51.449337,897,3.00059E+12,4,1,105
16:58:16,-0.987024,51.418716,539,3.00059E+12,4,1,323
0:50:35,-0.931302,51.442584,,3.00059E+12,9,0,
17:39:21,-0.970236,51.455127,,3.00062E+12,4,0,284
11:31:32,-0.973018,51.436857,,3.00059E+12,4,0,15
13:37:23,-0.969525,51.451737,,3.0006E+12,4,0,88
10:26:51,-0.955756,51.442854,,3.00058E+12,9,0,
6:39:53,-1.010571,51.462461,,3.00058E+12,4,0,104
10:26:59,-0.955756,51.442854,,3.00058E+12,9,0,
10:26:42,-0.955756,51.442854,,3.00058E+12,9,0,
6:21:29,-0.949695,51.451897,,3.00058E+12,4,0,256
2:13:04,-1.001455,51.457959,,3.00059E+12,9,0,
0:38:39,-0.97728,51.464312,,3.00059E+12,9,0,
2:12:42,-1.001455,51.457959,,3.00059E+12,9,0,
23:43:06,-0.985655,51.442414,,3.00059E+12,4,0,265
0:28:55,-0.97728,51.464312,,3.00059E+12,9,0,
22:16:56,-0.987106,51.470895,,3.00062E+12,4,0,27
17:18:14,-0.971287,51.460445,,3.00062E+12,4,0,124
16:03:42,-0.959501,51.449315,,3.00062E+12,4,0,70
11:57:22,-0.891092,51.43674,,3.00062E+12,4,0,183
22:08:37,-0.987042,51.470664,,3.00062E+12,4,0,35
21:58:17,-0.987042,51.470664,,3.00062E+12,4,0,607
12:46:01,-0.976619,51.429015,539,3.00063E+12,4,1,32
13:04:27,-0.947106,51.446994,779,3.00055E+12,4,1,65
17:53:05,-0.943463,51.442078,,3.00063E+12,4,0,16
8:49:30,-0.961198,51.47043,,3.00063E+12,4,0,75
15:48:24,-0.924755,51.463005,,3.00063E+12,4,0,44
18:43:53,-0.960073,51.474194,,3.00063E+12,4,0,35
14:26:28,-0.976708,51.429225,538,3.00059E+12,4,1,35
2:30:37,-0.948204,51.440556,,3.00059E+12,4,0,41
20:47:35,-0.925629,51.441038,358,3.00063E+12,4,1,24
20:47:07,-0.925629,51.441038,,3.00063E+12,4,0,368
21:14:32,-0.97024,51.469479,,3.0006E+12,4,0,238
22:05:24,-0.966692,51.440218,,3.0006E+12,4,0,68
22:01:03,-0.955935,51.442386,,3.0006E+12,4,0,6
21:28:05,-0.945261,51.444823,,3.0006E+12,4,0,24
3:04:40,-0.975385,51.456508,,3.0006E+12,9,0,
8:17:43,-0.97551,51.455695,598,3.00055E+12,4,1,166
15:36:08,-0.970714,51.465802,,3.00058E+12,4,0,930
15:43:22,-1.036006,51.445429,,3.00058E+12,4,0,18
15:30:55,-1.036006,51.445429,599,3.00058E+12,4,1,741
15:29:59,-0.974307,51.445091,,3.00058E+12,4,0,577
13:37:10,-0.973511,51.419791,,3.00058E+12,4,0,150
13:39:20,-0.972964,51.41923,,3.00058E+12,4,0,109
22:09:20,-0.966105,51.448026,,3.00059E+12,4,0,72
23:06:31,-0.932819,51.424796,,3.00059E+12,4,0,200
2:40:56,-0.990124,51.455709,,3.00059E+12,9,0,
3:33:40,-0.979871,51.453477,,3.00058E+12,9,0,
8:41:24,-0.964997,51.449579,,3.00058E+12,4,0,352
3:33:06,-0.979871,51.453477,,3.00058E+12,9,0,
3:32:36,-0.979871,51.453477,,3.00058E+12,9,0,
3:32:17,-0.979871,51.453477,,3.00058E+12,9,0,
8:29:12,-0.968743,51.452031,,3.00059E+12,4,0,63
17:11:47,-0.930191,51.432886,535,3.00059E+12,4,1,36
21:32:40,-0.945778,51.455798,,3.00059E+12,4,0,118
23:10:02,-0.932819,51.424796,,3.00059E+12,4,0,123
10:43:19,-0.978237,51.452012,,3.00059E+12,9,0,
17:48:52,-0.943463,51.442078,,3.00062E+12,4,0,196
17:38:14,-0.943463,51.442078,,3.00062E+12,4,0,15
22:34:21,-0.943691,51.476247,599,3.00063E+12,4,1,907
8:44:33,-0.98769,51.451362,,3.00062E+12,4,0,129
14:29:02,-1.05298,51.440288,,3.00062E+12,4,0,381
9:17:02,-0.942792,51.429959,,3.00062E+12,4,0,40
19:29:43,-0.924773,51.428314,,3.00059E+12,4,0,38
9:05:48,-0.93281,51.445429,,3.00059E+12,4,0,642
2:33:38,-0.945027,51.444839,,3.00063E+12,4,0,13
13:02:06,-0.947106,51.446994,478,3.00055E+12,4,1,15
13:02:39,-0.947106,51.446994,538,3.00055E+12,4,1,24
13:05:43,-0.947106,51.446994,,3.00055E+12,4,0,188
7:53:26,-0.98615,51.470528,,3.00059E+12,4,0,321
3:13:51,-0.968374,51.454869,,3.00055E+12,4,0,35
3:04:17,-0.973776,51.456605,,3.00062E+12,4,0,141
1:37:27,-0.973967,51.45381,60,3.00059E+12,4,1,325
7:49:13,-0.972883,51.452491,,3.00062E+12,4,0,34
17:36:22,-0.943586,51.440337,,3.00062E+12,4,0,76
8:15:12,-0.982097,51.480565,,3.00062E+12,4,0,76
8:05:17,-0.931454,51.452609,,3.00056E+12,4,0,99
7:54:01,-0.931454,51.452609,,3.00056E+12,4,0,158
23:36:03,-0.947456,51.440141,,3.00056E+12,4,0,105
7:57:06,-0.931251,51.452566,,3.00056E+12,4,0,51
14:42:35,-0.974736,51.454823,,3.0006E+12,4,0,5
21:16:31,-0.953193,51.465798,,3.0006E+12,4,0,586
3:04:28,-0.942531,51.441443,,3.0006E+12,4,0,6
13:08:38,-0.963205,51.454776,239,3.0006E+12,4,1,62
21:27:28,-0.968996,51.454675,,3.0006E+12,4,0,161
8:50:42,-0.957923,51.441124,,3.00063E+12,4,0,290
23:43:11,-0.9476,51.450408,,3.00062E+12,4,0,4097
23:57:50,-0.938116,51.448926,416,3.00062E+12,4,1,1885
15:34:06,-0.976619,51.429015,658,3.00062E+12,4,1,51
15:55:55,-1.004296,51.442255,957,3.00059E+12,4,1,118
7:58:06,-0.976418,51.466233,,3.00059E+12,4,0,63
22:58:10,-0.948695,51.444846,,3.00055E+12,4,0,6
16:45:19,-0.94757,51.444154,,3.00055E+12,4,0,25
21:46:19,-0.973655,51.430496,,3.0006E+12,4,0,102
4:02:17,-0.957767,51.449294,359,3.00063E+12,4,1,581
10:20:03,-0.963205,51.454776,478,3.0006E+12,4,1,13
0:29:18,-1.001455,51.457959,,3.0006E+12,9,0,
16:50:46,-0.9178,51.440961,,3.00058E+12,4,0,86
16:50:57,-0.987617,51.420158,,3.00056E+12,4,0,8
14:23:32,-1.008012,51.459978,,3.00055E+12,4,0,47
12:50:13,-0.950066,51.450773,,3.00062E+12,4,0,121
8:00:02,-0.973327,51.452237,,3.00062E+12,4,0,66
8:33:13,-0.969525,51.451737,,3.00062E+12,4,0,725
17:38:41,-0.943463,51.442078,,3.00063E+12,4,0,52
17:34:19,-0.944763,51.44505,,3.00063E+12,4,0,8
19:59:36,-0.969628,51.455033,,3.00063E+12,9,0,
17:40:44,-0.943463,51.442078,,3.00063E+12,4,0,99
17:34:07,-0.943463,51.442078,,3.00063E+12,4,0,280
17:24:45,-0.977723,51.455403,,3.00062E+12,4,0,272
8:13:01,-0.982097,51.480565,,3.00062E+12,4,0,92
6:59:42,-0.931454,51.452609,,3.00059E+12,4,0,1179
6:44:26,-0.931454,51.452609,,3.00059E+12,4,0,279
8:14:15,-0.950955,51.429701,,3.00055E+12,4,0,39
2:44:13,-0.972107,51.456873,,3.0006E+12,4,0,52
22:45:38,-0.948586,51.417927,,3.0006E+12,4,0,54
14:35:35,-0.991699,51.47766,179,3.0006E+12,4,1,196
2:35:22,-0.970293,51.457366,,3.0006E+12,4,0,317
0:54:02,-0.938116,51.448926,,3.0006E+12,4,0,247
18:30:05,-0.95006,51.450778,,3.00063E+12,4,0,17
18:36:42,-0.95006,51.450778,,3.00063E+12,4,0,28
17:39:48,-0.943463,51.442078,,3.00063E+12,4,0,81
22:55:27,-0.93477,51.448624,,3.00063E+12,4,0,625
20:15:24,-0.950066,51.450773,,3.00063E+12,4,0,1464
3:16:34,-0.968374,51.454869,,3.00055E+12,4,0,81
0:42:25,-0.932439,51.422669,657,3.00059E+12,4,1,1785
1:44:31,-0.971724,51.473341,,3.00059E+12,4,0,88
12:34:12,-0.944771,51.454271,898,3.00058E+12,4,1,44
23:51:58,-0.972961,51.456833,60,3.00058E+12,4,1,1281
12:46:46,-1.000625,51.443332,,3.00058E+12,4,0,16
21:40:25,-0.928844,51.443834,,3.00062E+12,4,0,831
7:26:36,-0.953585,51.48312,718,3.0006E+12,4,1,22
14:00:58,-0.963669,51.448794,358,3.0006E+12,4,1,30
21:04:54,-0.947735,51.440205,,3.00059E+12,4,0,121
17:37:28,-0.978916,51.456173,,3.00058E+12,4,0,8
17:24:09,-0.946951,51.444174,,3.00058E+12,4,0,37
17:36:49,-0.978916,51.456173,,3.00058E+12,4,0,11
17:23:36,-0.947315,51.4443,,3.00058E+12,4,0,10
17:21:25,-0.94698,51.444158,,3.00058E+12,4,0,103
15:57:45,-1.004296,51.442255,,3.00059E+12,4,0,44
13:30:56,-0.975918,51.432665,,3.00059E+12,4,0,22
16:48:53,-0.917974,51.440842,,3.00058E+12,4,0,98
16:52:50,-0.91795,51.440819,,3.00058E+12,4,0,40
10:10:47,-0.960334,51.453768,417,3.00058E+12,4,1,267
10:03:29,-0.960342,51.453747,571,3.00058E+12,4,1,219
10:07:27,-0.960334,51.453768,895,3.00058E+12,4,1,183
17:42:46,-0.94756,51.44401,1199,3.00056E+12,4,1,50
7:29:17,-1.058652,51.439172,,3.00062E+12,4,0,264
19:07:47,-0.969568,51.451614,60,3.00062E+12,4,1,26
18:44:39,-0.960814,51.474962,,3.00063E+12,4,0,99
1:17:29,-0.955557,51.43052,172,3.00056E+12,4,1,1873
1:13:43,-0.955673,51.430385,,3.00056E+12,4,0,189
22:08:10,-0.950066,51.450773,,3.00058E+12,4,0,196
2:04:36,-0.942782,51.440787,,3.00056E+12,4,0,35
8:39:34,-0.978128,51.454907,779,3.00058E+12,4,1,82
12:07:39,-0.96952,51.455544,,3.00058E+12,4,0,5
